Timestamp,Src_IP,Src_Port,Dst_IP,Dst_Port,Flags,Label
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,ICMP_FLOOD
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,ICMP_FLOOD
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,ICMP_FLOOD
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,ICMP_FLOOD
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,ICMP_FLOOD
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,ICMP_FLOOD
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,ICMP_FLOOD
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,ICMP_FLOOD
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,ICMP_FLOOD
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,ICMP_FLOOD
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,ICMP_FLOOD
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,ICMP_FLOOD
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,ICMP_FLOOD
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,ICMP_FLOOD
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,ICMP_FLOOD
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,ICMP_FLOOD
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,ICMP_FLOOD
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,ICMP_FLOOD
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,ICMP_FLOOD
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,ICMP_FLOOD
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,ICMP_FLOOD
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,ICMP_FLOOD
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,ICMP_FLOOD
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,ICMP_FLOOD
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,ICMP_FLOOD
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,ICMP_FLOOD
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,ICMP_FLOOD
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,ICMP_FLOOD
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,ICMP_FLOOD
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,ICMP_FLOOD
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,ICMP_FLOOD
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,ICMP_FLOOD
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,ICMP_FLOOD
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,ICMP_FLOOD
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,ICMP_FLOOD
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,ICMP_FLOOD
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,ICMP_FLOOD
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,ICMP_FLOOD
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,ICMP_FLOOD
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,ICMP_FLOOD
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,ICMP_FLOOD
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,ICMP_FLOOD
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,ICMP_FLOOD
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,ICMP_FLOOD
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,ICMP_FLOOD
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,ICMP_FLOOD
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,ICMP_FLOOD
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,ICMP_FLOOD
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,ICMP_FLOOD
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,ICMP_FLOOD
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,ICMP_FLOOD
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,ICMP_FLOOD
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,ICMP_FLOOD
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.11,47776,52.182.143.214,443,PA,trafego normal
2025-06-14 09:58:38,192.168.1.11,47776,52.182.143.214,443,PA,trafego normal
2025-06-14 09:58:38,192.168.1.11,47776,52.182.143.214,443,PA,trafego normal
2025-06-14 09:58:38,192.168.1.11,47776,52.182.143.214,443,PA,trafego normal
2025-06-14 09:58:38,192.168.1.11,47776,52.182.143.214,443,PA,trafego normal
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:38,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,52.182.143.214,443,192.168.1.11,47776,A,
2025-06-14 09:58:39,52.182.143.214,443,192.168.1.11,47776,A,
2025-06-14 09:58:39,52.182.143.214,443,192.168.1.11,47776,A,
2025-06-14 09:58:39,52.182.143.214,443,192.168.1.11,47776,A,
2025-06-14 09:58:39,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,52.182.143.214,443,192.168.1.11,47776,PA,trafego normal
2025-06-14 09:58:39,192.168.1.11,47776,52.182.143.214,443,A,
2025-06-14 09:58:39,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.4,N/A,192.168.1.11,N/A,Sem Flag,trafego normal
2025-06-14 09:58:39,192.168.1.11,N/A,192.168.1.4,N/A,Sem Flag,trafego normal
